Gene ID	P value	avg_log(Foldchange)	pct.1 (enriched cluster)	pct.2 (other clusters)	adjusted P value	cluster
LOC-Os06g06290	0	0.784600591	0.805	0.473	0	stele
LOC-Os08g07690	0	1.039908882	0.804	0.378	0	stele
LOC-Os12g24490	0	0.802393133	0.802	0.394	0	stele
LOC-Os07g42520	0	1.056804297	0.8	0.418	0	stele
LOC-Os12g10740	0	0.839844855	0.797	0.302	0	stele
LOC-Os06g19070	0	1.195019775	0.796	0.211	0	stele
LOC-Os03g25330	0	1.656463546	0.791	0.282	0	stele
LOC-Os07g46852	0	1.007931424	0.791	0.316	0	stele
LOC-Os04g53560	0	1.097303753	0.785	0.248	0	stele
LOC-Os02g45180	0	0.758580762	0.778	0.392	0	stele
LOC-Os06g50030	0	0.58770263	0.771	0.37	0	stele
LOC-Os07g03499	0	1.829567642	0.77	0.162	0	stele
LOC-Os08g32080	0	0.677221954	0.765	0.37	0	stele
LOC-Os08g27840	0	0.982367139	0.762	0.092	0	stele
LOC-Os01g68770	0	0.970814145	0.762	0.349	0	stele
LOC-Os01g24550	0	1.641669423	0.761	0.05	0	stele
LOC-Os01g11650	0	0.75453805	0.754	0.314	0	stele
LOC-Os01g41240	0	0.960624346	0.748	0.29	0	stele
LOC-Os03g29360	0	0.76940512	0.736	0.382	0	stele
LOC-Os01g48710	0	1.091275158	0.718	0.129	0	stele
LOC-Os04g53710	0	0.763313451	0.717	0.22	0	stele
LOC-Os11g07670	0	0.854371022	0.715	0.231	0	stele
LOC-Os08g30790	0	0.565467943	0.685	0.289	0	stele
LOC-Os06g32990	0	1.605729934	0.677	0.195	0	stele
LOC-Os02g31030	0	0.909165847	0.655	0.266	0	stele
LOC-Os01g24560	0	1.397189402	0.653	0.039	0	stele
LOC-Os05g04440	0	1.126465357	0.642	0.23	0	stele
LOC-Os03g61360	0	0.61218648	0.639	0.23	0	stele
LOC-Os01g71830	0	1.028661138	0.626	0.113	0	stele
LOC-Os04g32740	0	1.035906583	0.608	0.073	0	stele
LOC-Os06g34790	0	0.799138696	0.602	0.246	0	stele
LOC-Os06g43780	0	0.58389848	0.59	0.165	0	stele
LOC-Os07g33650	0	0.729534306	0.589	0.174	0	stele
LOC-Os01g56420	0	0.607484305	0.577	0.172	0	stele
LOC-Os06g41450	0	0.663705006	0.566	0.104	0	stele
LOC-Os07g45100	0	0.52194387	0.553	0.189	0	stele
LOC-Os08g30770	0	0.699012357	0.552	0.083	0	stele
LOC-Os01g52610	0	0.559880682	0.538	0.11	0	stele
LOC-Os10g40720	0	1.30862176	0.534	0.066	0	stele
LOC-Os11g37700	0	0.679089574	0.534	0.11	0	stele
LOC-Os11g42950	0	0.499347916	0.52	0.159	0	stele
LOC-Os02g02370	0	0.727809225	0.518	0.163	0	stele
LOC-Os07g44780	0	0.658257068	0.518	0.132	0	stele
LOC-Os01g68730	0	0.999017354	0.503	0.11	0	stele
LOC-Os03g15050	0	0.836153715	0.503	0.146	0	stele
LOC-Os01g68900	0	0.589159423	0.488	0.042	0	stele
LOC-Os01g04280	0	0.509764322	0.481	0.133	0	stele
LOC-Os09g09560	0	0.464499948	0.453	0.101	0	stele
LOC-Os07g37110	0	0.488877358	0.45	0.094	0	stele
LOC-Os07g36210	0	0.459098601	0.448	0.103	0	stele
LOC-Os02g30100	0	0.514390021	0.439	0.053	0	stele
LOC-Os02g12690	0	0.625351295	0.438	0.031	0	stele
LOC-Os04g45020	0	0.539221671	0.434	0.077	0	stele
LOC-Os06g05120	0	0.470021193	0.429	0.031	0	stele
LOC-Os04g37980	0	0.46939626	0.427	0.053	0	stele
LOC-Os01g25386	0	0.450446845	0.422	0.074	0	stele
LOC-Os01g68720	0	0.899602941	0.417	0.056	0	stele
LOC-Os10g07229	0	0.424861883	0.416	0.095	0	stele
LOC-Os11g42940	0	0.653423039	0.412	0.059	0	stele
LOC-Os02g03870	0	0.845542433	0.408	0.024	0	stele
LOC-Os10g42900	0	0.441008842	0.396	0.052	0	stele
LOC-Os05g04450	0	0.352290893	0.39	0.057	0	stele
LOC-Os05g04490	0	0.725089932	0.387	0.075	0	stele
LOC-Os12g16010	0	0.718704418	0.382	0.064	0	stele
LOC-Os07g09520	0	0.293831198	0.377	0.065	0	stele
LOC-Os06g02370	0	0.532004069	0.37	0.055	0	stele
LOC-Os02g11640	0	0.547018605	0.347	0.012	0	stele
LOC-Os02g47060	0	0.421672738	0.347	0.012	0	stele
LOC-Os08g41880	0	0.998283579	0.345	0.035	0	stele
LOC-Os03g43970	0	0.392353225	0.344	0.041	0	stele
LOC-Os06g02490	0	0.496180087	0.333	0.05	0	stele
LOC-Os04g02510	0	0.329934052	0.309	0.037	0	stele
LOC-Os05g07280	0	0.379831712	0.29	0.032	0	stele
LOC-Os01g24570	0	0.557303825	0.284	0.01	0	stele
LOC-Os03g02460	0	0.363203343	0.276	0.023	0	stele
LOC-Os02g10140	0	0.372576135	0.274	0.026	0	stele
LOC-Os01g24600	0	0.49561834	0.262	0.008	0	stele
LOC-Os08g28890	0	0.435102042	0.258	0.012	0	stele
LOC-Os02g04220	0	0.380923114	0.251	0.022	0	stele
LOC-Os07g03580	0	0.633635955	0.229	0.017	0	stele
LOC-Os03g25340	0	0.456039064	0.214	0.012	0	stele
LOC-Os08g16050	2.60E-304	0.540475767	0.259	0.028	1.02E-299	stele
LOC-Os12g10220	7.89E-304	1.087382971	0.6	0.246	3.09E-299	stele
Add-EVM0033252	1.26E-303	0.622554021	0.401	0.096	4.93E-299	stele
LOC-Os03g13050	5.02E-303	0.612693455	0.597	0.229	1.97E-298	stele
LOC-Os05g51780	8.58E-303	0.401013426	0.428	0.108	3.37E-298	stele
LOC-Os03g60540	1.81E-302	0.790845327	0.741	0.368	7.09E-298	stele
LOC-Os07g48490	5.02E-302	0.691539043	0.487	0.147	1.97E-297	stele
LOC-Os08g45210	2.94E-299	0.57861804	0.71	0.376	1.15E-294	stele
LOC-Os08g44210	3.34E-299	0.648350155	0.909	0.692	1.31E-294	stele
LOC-Os10g40600	6.15E-298	0.43304662	0.357	0.069	2.41E-293	stele
LOC-Os10g41930	1.01E-295	0.667430105	0.624	0.247	3.97E-291	stele
LOC-Os11g07680	1.39E-294	0.348662519	0.337	0.06	5.46E-290	stele
LOC-Os03g61470	1.74E-292	0.763875457	0.438	0.116	6.82E-288	stele
LOC-Os03g49350	3.85E-290	0.712605271	0.226	0.02	1.51E-285	stele
LOC-Os04g55850	1.78E-289	0.911134089	0.724	0.395	6.99E-285	stele
LOC-Os06g12310	3.19E-288	0.832949851	0.865	0.627	1.25E-283	stele
LOC-Os02g10500	4.64E-288	0.678686504	0.985	0.907	1.82E-283	stele
LOC-Os06g10109	2.75E-287	0.433100142	0.442	0.118	1.08E-282	stele
LOC-Os07g47660	3.35E-285	0.511204632	0.521	0.171	1.31E-280	stele
LOC-Os02g56370	5.95E-283	0.311871048	0.28	0.041	2.34E-278	stele
LOC-Os02g02700	2.86E-279	0.480098773	0.56	0.211	1.12E-274	stele
LOC-Os05g34325	3.90E-278	0.272660258	0.21	0.017	1.53E-273	stele
LOC-Os06g27560	6.14E-278	0.480920486	0.977	0.867	2.41E-273	stele
LOC-Os01g41870	2.10E-275	0.345922628	0.393	0.096	8.23E-271	stele
LOC-Os09g37200	1.37E-274	0.36018546	0.231	0.024	5.38E-270	stele
LOC-Os01g71380	8.55E-274	0.304157501	0.178	0.008	3.35E-269	stele
LOC-Os01g56880	2.51E-272	0.428303965	0.371	0.086	9.86E-268	stele
LOC-Os11g29400	3.48E-272	0.550733478	0.585	0.229	1.36E-267	stele
LOC-Os12g44020	4.52E-272	0.83253454	0.823	0.518	1.77E-267	stele
LOC-Os01g42410	5.23E-271	0.604507574	0.703	0.361	2.05E-266	stele
LOC-Os01g27390	9.78E-268	0.707847484	0.872	0.556	3.84E-263	stele
LOC-Os12g42200	7.03E-267	0.417759306	0.265	0.037	2.76E-262	stele
LOC-Os11g05770	9.29E-267	0.260328594	0.257	0.035	3.64E-262	stele
LOC-Os03g05290	2.93E-265	0.593181826	0.999	0.98	1.15E-260	stele
LOC-Os04g50940	4.74E-265	0.492137241	0.547	0.213	1.86E-260	stele
LOC-Os04g50770	2.33E-264	0.385973401	0.311	0.059	9.14E-260	stele
LOC-Os12g05360	1.13E-263	0.252821847	0.22	0.023	4.42E-259	stele
LOC-Os01g45274	1.09E-262	0.518788081	0.804	0.468	4.27E-258	stele
LOC-Os01g11730	1.87E-262	0.949116352	0.225	0.025	7.32E-258	stele
LOC-Os05g42190	6.47E-260	0.445197564	0.997	0.951	2.54E-255	stele
LOC-Os10g38740	2.57E-258	0.559784421	0.979	0.826	1.01E-253	stele
LOC-Os12g01400	3.68E-258	0.710634376	0.9	0.656	1.44E-253	stele
LOC-Os03g25280	2.13E-255	0.645261876	0.542	0.216	8.36E-251	stele
LOC-Os03g59440	1.37E-254	0.492640023	0.613	0.253	5.37E-250	stele
LOC-Os03g01260	1.98E-254	0.713059681	0.501	0.179	7.78E-250	stele
LOC-Os09g18450	3.04E-253	0.50584842	0.623	0.292	1.19E-248	stele
LOC-Os09g26170	4.04E-252	0.414078019	0.289	0.052	1.58E-247	stele
LOC-Os03g17150	3.74E-249	0.467461056	0.306	0.061	1.47E-244	stele
LOC-Os05g19570	1.04E-248	0.793303917	0.569	0.225	4.09E-244	stele
LOC-Os05g04410	2.09E-247	0.642450759	0.941	0.757	8.20E-243	stele
LOC-Os10g40360	6.04E-242	0.611836386	0.683	0.346	2.37E-237	stele
LOC-Os07g41350	6.94E-242	0.583375556	0.979	0.818	2.72E-237	stele
LOC-Os02g56840	2.05E-241	0.502030834	0.734	0.43	8.03E-237	stele
LOC-Os01g19020	1.14E-240	0.653674266	0.925	0.762	4.46E-236	stele
LOC-Os01g71740	1.83E-240	0.397625284	0.425	0.127	7.17E-236	stele
LOC-Os12g09620	1.57E-239	0.336420657	0.358	0.089	6.15E-235	stele
LOC-Os07g09000	8.56E-238	0.487540997	0.802	0.546	3.36E-233	stele
LOC-Os08g44220	8.65E-233	0.45167206	0.196	0.02	3.39E-228	stele
LOC-Os10g02394	6.36E-231	0.609369802	0.433	0.139	2.49E-226	stele
LOC-Os10g14194	1.85E-229	0.457380877	0.73	0.395	7.27E-225	stele
LOC-Os02g37180	9.70E-228	0.564970185	0.655	0.325	3.80E-223	stele
LOC-Os12g43580	2.82E-227	0.534186349	0.631	0.311	1.11E-222	stele
LOC-Os01g63854	3.14E-227	0.322706006	0.351	0.09	1.23E-222	stele
LOC-Os08g42870	6.18E-226	0.475819924	0.59	0.266	2.42E-221	stele
LOC-Os01g05670	8.34E-226	0.414020012	0.529	0.219	3.27E-221	stele
LOC-Os09g29660	1.31E-225	0.387996981	0.407	0.119	5.14E-221	stele
LOC-Os08g35580	2.72E-225	0.415358901	0.386	0.11	1.07E-220	stele
LOC-Os04g57560	8.49E-225	0.678990348	0.86	0.657	3.33E-220	stele
LOC-Os07g01660	1.52E-224	0.522275602	0.912	0.746	5.95E-220	stele
LOC-Os07g07930	4.76E-224	0.779401181	0.778	0.506	1.87E-219	stele
LOC-Os04g45290	7.59E-223	0.292614206	0.228	0.032	2.98E-218	stele
LOC-Os04g45280	9.41E-222	0.463347654	0.878	0.636	3.69E-217	stele
LOC-Os03g25360	1.81E-221	0.261481578	0.16	0.011	7.11E-217	stele
LOC-Os02g30810	1.05E-219	0.648576645	0.672	0.334	4.12E-215	stele
LOC-Os01g53040	2.49E-219	0.496590646	0.914	0.672	9.77E-215	stele
LOC-Os02g50860	2.48E-218	0.348569104	0.439	0.15	9.74E-214	stele
LOC-Os01g03360	3.06E-218	0.588650305	0.583	0.256	1.20E-213	stele
LOC-Os02g14760	4.56E-218	0.497958711	0.848	0.613	1.79E-213	stele
LOC-Os05g16740	6.21E-218	0.374674826	0.46	0.167	2.44E-213	stele
LOC-Os11g47630	1.49E-217	0.497276913	0.502	0.192	5.84E-213	stele
LOC-Os03g05570	3.37E-217	0.504707792	0.86	0.649	1.32E-212	stele
LOC-Os08g01830	3.20E-216	0.596573678	0.793	0.483	1.26E-211	stele
LOC-Os03g48626	1.81E-214	0.480586442	0.928	0.767	7.10E-210	stele
LOC-Os11g35350	6.25E-212	0.576156142	0.759	0.512	2.45E-207	stele
LOC-Os07g33280	1.86E-211	0.566453632	0.613	0.311	7.28E-207	stele
LOC-Os06g17870	4.50E-210	0.461379327	0.945	0.857	1.76E-205	stele
LOC-Os04g55410	7.09E-209	0.44003152	0.855	0.607	2.78E-204	stele
LOC-Os10g21910	4.42E-208	0.371199223	0.449	0.164	1.74E-203	stele
LOC-Os10g17260	1.11E-207	0.375792902	0.375	0.112	4.36E-203	stele
LOC-Os01g73300	2.26E-207	0.431222422	0.65	0.339	8.85E-203	stele
LOC-Os03g05620	5.24E-207	0.552362693	0.839	0.581	2.05E-202	stele
LOC-Os02g50130	2.68E-206	0.53541067	0.551	0.254	1.05E-201	stele
LOC-Os08g03350	4.65E-206	0.660908882	0.596	0.277	1.82E-201	stele
LOC-Os11g29210	1.37E-205	0.421172452	0.213	0.033	5.38E-201	stele
LOC-Os01g50200	1.04E-204	0.550390469	0.58	0.291	4.06E-200	stele
LOC-Os04g28870	3.27E-204	0.313335543	0.396	0.126	1.28E-199	stele
LOC-Os03g53740	4.32E-204	0.448181416	0.709	0.412	1.69E-199	stele
LOC-Os01g18670	8.37E-204	0.560690553	0.616	0.326	3.28E-199	stele
LOC-Os08g42410	6.51E-203	0.384004085	0.52	0.221	2.55E-198	stele
LOC-Os09g22440	1.29E-202	0.250374824	0.352	0.096	5.06E-198	stele
LOC-Os09g15550	2.63E-200	0.459064209	0.308	0.076	1.03E-195	stele
LOC-Os01g60770	5.06E-200	0.720726017	0.506	0.215	1.98E-195	stele
LOC-Os06g33100	5.72E-200	0.275313449	0.123	0.004	2.24E-195	stele
LOC-Os07g03600	2.56E-199	0.587997955	0.212	0.033	1.00E-194	stele
LOC-Os05g40770	7.53E-199	0.491799266	0.812	0.545	2.95E-194	stele
LOC-Os07g44590	1.75E-198	0.547947916	0.324	0.09	6.87E-194	stele
LOC-Os08g42490	1.85E-198	0.292498564	0.321	0.084	7.26E-194	stele
LOC-Os02g48150	3.46E-197	0.543627715	0.639	0.342	1.36E-192	stele
LOC-Os01g55830	1.50E-196	0.265613991	1	0.997	5.88E-192	stele
LOC-Os01g68740	1.61E-196	0.587177667	0.286	0.069	6.30E-192	stele
LOC-Os01g66900	2.20E-196	0.750516537	0.859	0.638	8.64E-192	stele
LOC-Os10g05020	2.24E-196	0.544562472	0.327	0.092	8.80E-192	stele
LOC-Os02g02890	1.35E-195	0.467819311	0.634	0.318	5.29E-191	stele
LOC-Os01g66200	9.16E-195	0.437547948	0.652	0.353	3.59E-190	stele
LOC-Os01g73990	2.05E-194	0.381908063	0.97	0.925	8.05E-190	stele
LOC-Os09g32290	3.13E-194	0.305269227	0.323	0.088	1.23E-189	stele
LOC-Os05g02780	4.69E-194	0.366700879	0.988	0.953	1.84E-189	stele
LOC-Os05g06710	7.30E-193	0.435749243	0.57	0.276	2.86E-188	stele
LOC-Os03g49440	3.08E-192	0.377298878	0.983	0.911	1.21E-187	stele
LOC-Os06g33080	5.94E-191	0.426519486	0.25	0.053	2.33E-186	stele
LOC-Os04g58570	2.18E-190	0.425974543	0.827	0.61	8.54E-186	stele
LOC-Os06g07600	3.59E-190	0.43897455	0.503	0.212	1.41E-185	stele
LOC-Os04g03920	1.03E-187	0.507866527	0.678	0.377	4.05E-183	stele
LOC-Os07g32380	2.58E-187	0.467775085	0.846	0.628	1.01E-182	stele
LOC-Os03g53270	5.90E-187	0.442121824	0.98	0.929	2.31E-182	stele
LOC-Os01g64570	1.96E-186	0.46332214	0.329	0.096	7.68E-182	stele
LOC-Os04g01140	2.95E-186	0.309227324	0.359	0.112	1.16E-181	stele
LOC-Os05g47880	5.98E-186	0.381110909	0.38	0.124	2.35E-181	stele
LOC-Os02g39850	1.25E-185	0.332311997	0.999	0.991	4.91E-181	stele
LOC-Os07g03590	1.69E-185	0.621834973	0.174	0.022	6.64E-181	stele
LOC-Os01g43550	2.19E-185	0.289175627	0.266	0.06	8.59E-181	stele
LOC-Os01g04580	6.86E-185	0.526625697	0.781	0.481	2.69E-180	stele
LOC-Os03g10140	1.26E-184	0.327361179	0.394	0.134	4.95E-180	stele
LOC-Os02g09490	3.45E-184	0.831489993	0.82	0.62	1.35E-179	stele
LOC-Os10g40700	1.15E-183	0.543866601	0.737	0.434	4.52E-179	stele
LOC-Os01g52410	2.06E-182	0.541761932	0.548	0.256	8.09E-178	stele
LOC-Os12g24020	2.30E-182	0.58837802	0.598	0.301	9.03E-178	stele
LOC-Os02g11770	2.96E-182	0.446041034	0.137	0.01	1.16E-177	stele
LOC-Os03g14300	9.62E-182	0.295559253	0.179	0.024	3.77E-177	stele
LOC-Os02g21890	1.61E-181	0.551785513	0.758	0.457	6.33E-177	stele
LOC-Os02g43850	6.73E-181	0.482663269	0.766	0.507	2.64E-176	stele
LOC-Os01g61460	2.13E-179	0.446807528	0.606	0.323	8.36E-175	stele
LOC-Os02g37290	3.26E-179	0.478699753	0.957	0.85	1.28E-174	stele
LOC-Os01g25484	3.97E-179	0.64681886	0.813	0.574	1.56E-174	stele
LOC-Os03g08880	4.22E-179	0.427770864	0.736	0.423	1.66E-174	stele
LOC-Os02g48290	2.49E-177	0.420626731	0.764	0.542	9.75E-173	stele
LOC-Os02g42890	3.43E-176	0.399244561	0.506	0.23	1.34E-171	stele
LOC-Os10g38600	1.38E-174	0.562614453	0.316	0.094	5.42E-170	stele
LOC-Os07g44890	1.97E-174	0.538257131	0.542	0.259	7.73E-170	stele
LOC-Os05g11910	2.37E-174	0.488646991	0.595	0.3	9.28E-170	stele
LOC-Os02g34560	9.86E-174	0.421115958	0.77	0.536	3.86E-169	stele
LOC-Os02g55870	3.22E-172	0.358925106	0.523	0.243	1.26E-167	stele
LOC-Os01g01620	5.04E-172	0.413955152	0.685	0.402	1.98E-167	stele
LOC-Os09g34304	7.87E-172	0.255199166	0.187	0.03	3.09E-167	stele
LOC-Os11g29350	1.36E-171	0.278601762	0.278	0.073	5.34E-167	stele
LOC-Os02g43700	4.34E-171	0.459228845	0.729	0.452	1.70E-166	stele
LOC-Os01g02920	4.39E-171	0.45111243	0.882	0.693	1.72E-166	stele
LOC-Os03g43010	2.99E-170	0.455245927	0.646	0.352	1.17E-165	stele
LOC-Os05g01950	2.03E-169	0.337763034	0.293	0.082	7.98E-165	stele
LOC-Os02g55600	5.29E-169	0.50544218	0.918	0.741	2.08E-164	stele
LOC-Os05g25310	6.00E-168	0.415672825	0.657	0.377	2.35E-163	stele
LOC-Os05g05680	6.71E-168	0.295824571	0.239	0.053	2.63E-163	stele
LOC-Os01g06490	3.27E-166	0.308645782	0.441	0.178	1.28E-161	stele
LOC-Os03g20290	1.13E-164	0.384774624	0.473	0.198	4.42E-160	stele
LOC-Os04g32920	1.23E-164	0.331911302	0.415	0.157	4.84E-160	stele
LOC-Os07g39350	1.02E-163	0.543805208	0.709	0.435	3.99E-159	stele
LOC-Os09g10940	1.61E-161	0.297545007	0.443	0.181	6.32E-157	stele
LOC-Os03g25300	2.06E-161	0.334043592	0.449	0.187	8.09E-157	stele
LOC-Os02g39620	4.53E-161	0.397191267	0.345	0.117	1.78E-156	stele
LOC-Os10g34450	1.04E-160	0.258992838	0.181	0.03	4.07E-156	stele
LOC-Os02g08100	2.35E-159	0.346378197	0.89	0.628	9.21E-155	stele
LOC-Os02g13660	7.08E-156	0.267721716	0.198	0.038	2.77E-151	stele
LOC-Os02g17390	8.07E-156	0.370641939	0.918	0.784	3.16E-151	stele
LOC-Os08g31700	2.74E-155	0.262887292	0.318	0.1	1.08E-150	stele
LOC-Os02g50600	3.50E-155	0.439750838	0.988	0.944	1.37E-150	stele
LOC-Os01g62430	6.10E-155	0.421078151	0.451	0.193	2.39E-150	stele
LOC-Os08g30740	3.96E-154	0.317814091	0.313	0.099	1.55E-149	stele
LOC-Os08g10450	5.38E-154	0.407376596	0.608	0.355	2.11E-149	stele
LOC-Os08g10290	7.24E-154	0.411070044	0.409	0.164	2.84E-149	stele
LOC-Os05g08570	1.49E-153	0.354889413	0.927	0.757	5.85E-149	stele
LOC-Os06g05080	7.66E-152	0.313442571	0.946	0.862	3.00E-147	stele
LOC-Os10g39140	1.38E-151	0.433853128	0.702	0.425	5.40E-147	stele
LOC-Os12g32760	2.48E-151	0.29532934	0.422	0.173	9.72E-147	stele
LOC-Os11g30910	1.73E-149	0.847071934	0.549	0.296	6.80E-145	stele
LOC-Os03g60650	1.66E-148	0.393319593	0.937	0.788	6.52E-144	stele
LOC-Os02g34650	2.53E-148	0.28881454	0.285	0.086	9.94E-144	stele
LOC-Os05g46720	3.31E-148	0.424289277	0.692	0.423	1.30E-143	stele
LOC-Os04g49970	4.11E-148	0.339967051	0.244	0.064	1.61E-143	stele
LOC-Os04g51580	1.70E-147	0.364779334	0.308	0.101	6.68E-143	stele
LOC-Os02g06650	5.02E-147	0.333193496	0.896	0.762	1.97E-142	stele
LOC-Os11g13820	1.89E-145	0.595831558	0.366	0.147	7.41E-141	stele
LOC-Os03g37010	4.79E-145	0.34983644	0.8	0.564	1.88E-140	stele
LOC-Os02g38440	5.75E-145	0.383922517	0.433	0.199	2.26E-140	stele
LOC-Os05g31760	6.96E-145	0.342669263	0.551	0.287	2.73E-140	stele
LOC-Os03g03164	7.72E-145	0.455721339	0.716	0.479	3.03E-140	stele
LOC-Os12g40890	1.97E-144	0.403175989	0.835	0.594	7.72E-140	stele
LOC-Os02g34430	3.29E-144	0.344654155	0.59	0.317	1.29E-139	stele
LOC-Os08g13840	9.41E-144	0.381355502	0.962	0.813	3.69E-139	stele
LOC-Os05g41990	1.14E-143	0.902332281	0.69	0.471	4.45E-139	stele
LOC-Os08g13280	1.47E-143	0.374172987	0.8	0.581	5.78E-139	stele
LOC-Os09g38130	2.31E-143	0.269789729	0.311	0.104	9.05E-139	stele
LOC-Os05g46240	3.54E-143	0.427498985	0.789	0.56	1.39E-138	stele
LOC-Os11g18170	2.81E-142	0.402075531	0.615	0.377	1.10E-137	stele
LOC-Os05g25640	3.03E-142	0.441663347	0.714	0.483	1.19E-137	stele
LOC-Os06g01304	6.79E-142	0.468374707	0.617	0.386	2.66E-137	stele
LOC-Os02g44720	7.28E-142	0.325100425	0.335	0.121	2.85E-137	stele
LOC-Os11g29420	1.39E-141	0.466149802	0.123	0.013	5.45E-137	stele
LOC-Os12g06490	1.94E-139	0.273487809	0.417	0.179	7.60E-135	stele
LOC-Os02g01730	3.84E-139	0.347727009	0.5	0.244	1.50E-134	stele
LOC-Os04g37880	4.04E-139	0.467315908	0.742	0.522	1.59E-134	stele
LOC-Os10g38495	4.30E-139	0.500843909	0.947	0.818	1.69E-134	stele
LOC-Os05g23130	4.40E-139	0.384150169	0.763	0.514	1.72E-134	stele
LOC-Os04g41970	6.82E-139	0.428131938	0.766	0.514	2.67E-134	stele
LOC-Os01g60640	8.30E-139	0.363968129	0.353	0.135	3.25E-134	stele
LOC-Os02g31100	1.88E-137	0.36027763	0.837	0.671	7.36E-133	stele
LOC-Os04g32480	3.56E-137	0.264616979	0.398	0.167	1.40E-132	stele
LOC-Os05g35460	5.68E-137	0.504574773	0.678	0.452	2.23E-132	stele
LOC-Os01g08270	2.12E-136	0.28683316	0.445	0.204	8.31E-132	stele
LOC-Os05g51520	1.58E-135	0.355384824	0.676	0.415	6.19E-131	stele
LOC-Os06g15990	1.73E-135	0.405197894	0.588	0.355	6.80E-131	stele
LOC-Os03g19452	1.65E-134	0.332357009	0.53	0.283	6.49E-130	stele
LOC-Os01g55940	1.40E-133	0.364672089	0.303	0.103	5.49E-129	stele
LOC-Os01g43720	1.50E-133	0.348133479	0.355	0.137	5.87E-129	stele
LOC-Os03g13520	2.22E-133	0.319259239	0.44	0.2	8.71E-129	stele
LOC-Os02g36530	3.65E-133	0.543272969	0.738	0.516	1.43E-128	stele
LOC-Os11g08380	4.56E-133	0.420224206	0.427	0.186	1.79E-128	stele
LOC-Os03g09940	1.29E-132	0.342291511	0.387	0.164	5.08E-128	stele
LOC-Os05g41440	6.47E-132	0.378281152	0.927	0.79	2.54E-127	stele
LOC-Os01g65380	8.54E-132	0.481879846	0.72	0.544	3.35E-127	stele
LOC-Os02g45890	1.34E-130	0.303090052	0.235	0.066	5.24E-126	stele
LOC-Os02g50350	5.90E-130	0.420743884	0.609	0.371	2.32E-125	stele
LOC-Os12g41490	9.94E-130	0.272310631	0.35	0.133	3.90E-125	stele
LOC-Os02g53130	1.59E-129	0.571784968	0.29	0.102	6.22E-125	stele
LOC-Os01g42880	3.01E-129	0.337186823	0.824	0.632	1.18E-124	stele
LOC-Os04g01674	3.29E-129	0.319587275	0.541	0.294	1.29E-124	stele
LOC-Os12g40900	7.00E-129	0.513870585	0.86	0.675	2.74E-124	stele
LOC-Os07g07320	5.10E-128	0.371533705	0.724	0.509	2.00E-123	stele
LOC-Os10g21670	8.03E-128	0.821240203	0.332	0.128	3.15E-123	stele
LOC-Os09g07460	9.81E-128	0.40927379	0.731	0.51	3.85E-123	stele
LOC-Os06g47700	7.18E-127	0.272695278	0.344	0.13	2.82E-122	stele
LOC-Os06g35770	9.69E-127	0.443985269	0.751	0.539	3.80E-122	stele
LOC-Os01g46570	1.06E-126	0.451664311	0.492	0.263	4.17E-122	stele
LOC-Os06g01390	1.60E-126	0.362024674	0.848	0.682	6.27E-122	stele
LOC-Os01g67850	2.83E-126	0.41507805	0.562	0.326	1.11E-121	stele
LOC-Os07g32570	4.00E-126	0.447412935	0.729	0.49	1.57E-121	stele
LOC-Os06g45380	6.62E-126	0.252311683	0.457	0.207	2.59E-121	stele
LOC-Os02g42850	1.51E-125	0.393956995	0.558	0.322	5.94E-121	stele
LOC-Os07g01560	1.59E-125	0.353602448	0.521	0.28	6.24E-121	stele
LOC-Os02g57350	5.26E-125	0.398346062	0.608	0.355	2.06E-120	stele
LOC-Os02g33710	8.22E-125	0.415387354	0.634	0.403	3.22E-120	stele
LOC-Os01g50160	9.84E-125	0.339844134	0.564	0.323	3.86E-120	stele
LOC-Os12g41710	1.08E-124	0.263448917	0.323	0.12	4.23E-120	stele
LOC-Os04g56160	1.78E-124	0.37323645	0.902	0.822	6.99E-120	stele
LOC-Os08g04310	2.26E-124	0.253589271	0.179	0.039	8.86E-120	stele
LOC-Os01g43540	3.56E-124	0.363362056	0.954	0.856	1.40E-119	stele
LOC-Os11g26850	8.80E-124	0.371635328	0.915	0.76	3.45E-119	stele
LOC-Os01g04650	1.34E-123	0.352695266	0.638	0.41	5.24E-119	stele
LOC-Os01g56240	1.74E-123	0.420823051	0.325	0.124	6.83E-119	stele
LOC-Os12g42850	4.37E-123	0.349127881	0.955	0.859	1.71E-118	stele
LOC-Os09g25760	4.59E-123	0.462259014	0.817	0.635	1.80E-118	stele
LOC-Os03g18740	1.05E-122	0.467799155	0.809	0.604	4.14E-118	stele
LOC-Os02g03020	2.75E-122	0.381804796	0.627	0.374	1.08E-117	stele
LOC-Os11g48040	4.24E-122	0.379029204	0.816	0.669	1.66E-117	stele
LOC-Os03g53150	7.31E-122	0.391005129	0.841	0.716	2.87E-117	stele
LOC-Os05g03190	2.11E-121	0.358588311	0.879	0.726	8.27E-117	stele
LOC-Os06g45500	6.51E-121	0.385628966	0.791	0.582	2.55E-116	stele
LOC-Os11g47710	1.31E-120	0.459891343	0.781	0.568	5.14E-116	stele
LOC-Os02g12090	1.98E-120	0.364281929	0.159	0.032	7.76E-116	stele
LOC-Os04g58280	3.47E-120	0.291330142	0.994	0.957	1.36E-115	stele
LOC-Os02g41860	4.90E-120	0.340658336	0.966	0.868	1.92E-115	stele
